track_id,track_name,artist_name,album_name,popularity,track_uri
6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Tame Impala,Currents,88,spotify:track:6K4t31amVTZDgR3sKmwUJJ
5hM5arv9KDbCHS0k9uqwjr,Borderline,Tame Impala,The Slow Rush,85,spotify:track:5hM5arv9KDbCHS0k9uqwjr
2X485T9Z5Ly0xyaghN73ed,Let It Happen,Tame Impala,Currents,83,spotify:track:2X485T9Z5Ly0xyaghN73ed
52ojopYMUzeNcudsoz7O9D,"New Person, Same Old Mistakes",Tame Impala,Currents,82,spotify:track:52ojopYMUzeNcudsoz7O9D
5M4yti0QxgqJieUYaEXcpw,Eventually,Tame Impala,Currents,79,spotify:track:5M4yti0QxgqJieUYaEXcpw
0LtOwyZoSNZKJWHqjzADpW,Feels Like We Only Go Backwards,Tame Impala,Lonerism,78,spotify:track:0LtOwyZoSNZKJWHqjzADpW
3aQ9MHkMeL7Yu7jpyF62xn,Neverender,Justice,Hyperdrama,74,spotify:track:3aQ9MHkMeL7Yu7jpyF62xn
0mO6oS60RST2sWmN2FKknP,One More Hour,Tame Impala,The Slow Rush,76,spotify:track:0mO6oS60RST2sWmN2FKknP
1cCbsojaA6GIT7Y3zuMJ1q,Nangs,Tame Impala,Currents,76,spotify:track:1cCbsojaA6GIT7Y3zuMJ1q
60SvhHtwefT0e2G7i7kOH3,New Gold (feat. Tame Impala and Bootie Brown),Gorillaz,Cracker Island,74,spotify:track:60SvhHtwefT0e2G7i7kOH3
4VkkHHPKiuRWLPWdz4Mwm7,Relax Music 1,artistmusical,Relax Music 1,6,spotify:track:4VkkHHPKiuRWLPWdz4Mwm7
10WDovpCmuqDschSh5pKF0,Spa Music Relax,artistmusical,Spa Music Relax,0,spotify:track:10WDovpCmuqDschSh5pKF0
0ntQJM78wzOLVeCUAW7Y45,Sex on Fire,Kings of Leon,Only By The Night,86,spotify:track:0ntQJM78wzOLVeCUAW7Y45
5VGlqQANWDKJFl0MBG3sg2,Use Somebody,Kings of Leon,Only By The Night,83,spotify:track:5VGlqQANWDKJFl0MBG3sg2
0umDVf77ygI5RiVp9OvNDj,Pyro,Kings of Leon,Come Around Sundown (Expanded Edition),76,spotify:track:0umDVf77ygI5RiVp9OvNDj
1O8d2pWtBclzuY3FctBPVa,Closer,Kings of Leon,Only By The Night,73,spotify:track:1O8d2pWtBclzuY3FctBPVa
5LlsD7LdSMkGV4Iu0a2Zq0,Waste A Moment,Kings of Leon,WALLS,73,spotify:track:5LlsD7LdSMkGV4Iu0a2Zq0
2nO1DYEg1X5GHi8SSuNJQj,Wait for Me,Kings of Leon,Mechanical Bull (Expanded Edition),70,spotify:track:2nO1DYEg1X5GHi8SSuNJQj
6HfFLqjxyFJYx1V0olSKof,Back Down South,Kings of Leon,Come Around Sundown (Expanded Edition),67,spotify:track:6HfFLqjxyFJYx1V0olSKof
41QhRnFDdhMLtR8tmnolbr,WALLS,Kings of Leon,WALLS,68,spotify:track:41QhRnFDdhMLtR8tmnolbr
0bTlXQJzw4ddaLQPJ4rGS2,Revelry,Kings of Leon,Only By The Night,66,spotify:track:0bTlXQJzw4ddaLQPJ4rGS2
2d5vz9uU5Jan1rX8mkxw2w,Manhattan,Kings of Leon,Only By The Night,63,spotify:track:2d5vz9uU5Jan1rX8mkxw2w
003vvx7Niy0yvhvHt4a68B,Mr. Brightside,The Killers,Hot Fuss,90,spotify:track:003vvx7Niy0yvhvHt4a68B
6PwjJ58I4t7Mae9xfZ9l9v,Somebody Told Me,The Killers,Hot Fuss,83,spotify:track:6PwjJ58I4t7Mae9xfZ9l9v
70wYA8oYHoMzhRRkARoMhU,When You Were Young,The Killers,Sam's Town,80,spotify:track:70wYA8oYHoMzhRRkARoMhU
1sTsuZTdANkiFd7T34H3nb,Human,The Killers,Day & Age (Bonus Tracks),79,spotify:track:1sTsuZTdANkiFd7T34H3nb
5vollujufHY0jMZxx77VWr,All These Things That I've Done,The Killers,Hot Fuss,76,spotify:track:5vollujufHY0jMZxx77VWr
7cX4PJz1old9fyFI8RlfgW,Read My Mind,The Killers,Sam's Town,73,spotify:track:7cX4PJz1old9fyFI8RlfgW
3KANrKOFYyAxfjQJHkgBdb,Smile Like You Mean It,The Killers,Hot Fuss,71,spotify:track:3KANrKOFYyAxfjQJHkgBdb
5aWhs651KYM26HYM16kRdk,The Man,The Killers,Wonderful Wonderful,68,spotify:track:5aWhs651KYM26HYM16kRdk
2aZ2Co4NeQRsqWcU930zHT,Shot At The Night,The Killers,Direct Hits,67,spotify:track:2aZ2Co4NeQRsqWcU930zHT
1A8SxnqRK3qabmuN2qxIpa,Spaceman,The Killers,Day & Age (Bonus Tracks),66,spotify:track:1A8SxnqRK3qabmuN2qxIpa
0w5Bdu51Ka25Pf3hojsKHh,Hard Times,Paramore,After Laughter,85,spotify:track:0w5Bdu51Ka25Pf3hojsKHh
1yjY7rpaAQvKwpdUliHx0d,Still into You,Paramore,Paramore,84,spotify:track:1yjY7rpaAQvKwpdUliHx0d
7JIuqL4ZqkpfGKQhYlrirs,The Only Exception,Paramore,Brand New Eyes,82,spotify:track:7JIuqL4ZqkpfGKQhYlrirs
6SpLc7EXZIPpy0sVko0aoU,Misery Business,Paramore,Riot!,78,spotify:track:6SpLc7EXZIPpy0sVko0aoU
1j8z4TTjJ1YOdoFEDwJTQa,Ain't It Fun,Paramore,Paramore,79,spotify:track:1j8z4TTjJ1YOdoFEDwJTQa
1Bv3h7Vc4AaYA2BcSM3rVd,All I Wanted,Paramore,Brand New Eyes,78,spotify:track:1Bv3h7Vc4AaYA2BcSM3rVd
1ZLtE9tSJdaUiIJ9YoKHQe,Decode,Paramore,Decode,78,spotify:track:1ZLtE9tSJdaUiIJ9YoKHQe
1JdKrFyoU05abww0Zv0ayQ,That's What You Get,Paramore,Riot!,72,spotify:track:1JdKrFyoU05abww0Zv0ayQ
3VA4sjTMSTTF02hFGmlpJh,crushcrushcrush,Paramore,Riot!,70,spotify:track:3VA4sjTMSTTF02hFGmlpJh
47No93LxERvV6MtOAmQzHS,Ignorance,Paramore,Brand New Eyes,72,spotify:track:47No93LxERvV6MtOAmQzHS
7j31rVgGX9Q2blT92VBEA0,Teenagers,My Chemical Romance,The Black Parade,82,spotify:track:7j31rVgGX9Q2blT92VBEA0
5dTHtzHFPyi8TlTtzoz1J9,Helena,My Chemical Romance,Three Cheers for Sweet Revenge,81,spotify:track:5dTHtzHFPyi8TlTtzoz1J9
5wQnmLuC1W7ATsArWACrgW,Welcome to the Black Parade,My Chemical Romance,The Black Parade,80,spotify:track:5wQnmLuC1W7ATsArWACrgW
7lRlq939cDG4SzWOF4VAnd,I'm Not Okay (I Promise),My Chemical Romance,Three Cheers for Sweet Revenge,79,spotify:track:7lRlq939cDG4SzWOF4VAnd
4RAOI1etsgbh5NP3T5R8rN,I Don't Love You,My Chemical Romance,The Black Parade,79,spotify:track:4RAOI1etsgbh5NP3T5R8rN
6T7MAQCekVb3UnCykjX3BP,Disenchanted,My Chemical Romance,The Black Parade,76,spotify:track:6T7MAQCekVb3UnCykjX3BP
0GgN4MhR5GKn5IcKN0e0rG,Cancer,My Chemical Romance,The Black Parade,75,spotify:track:0GgN4MhR5GKn5IcKN0e0rG
2d6m2F4I7wCuAKtSsdhh83,Famous Last Words,My Chemical Romance,The Black Parade,75,spotify:track:2d6m2F4I7wCuAKtSsdhh83
1yKAqZoi8xWGLCf5vajroL,The Ghost of You,My Chemical Romance,Three Cheers for Sweet Revenge,73,spotify:track:1yKAqZoi8xWGLCf5vajroL
5BB0Jzw60KyfSTyjJqtely,Na Na Na (Na Na Na Na Na Na Na Na Na),My Chemical Romance,Danger Days: The True Lives of the Fabulous Killjoys,73,spotify:track:5BB0Jzw60KyfSTyjJqtely
04aAxqtGp5pv12UXAg4pkq,Centuries,Fall Out Boy,American Beauty/American Psycho,83,spotify:track:04aAxqtGp5pv12UXAg4pkq
3Zwu2K0Qa5sT6teCCHPShP,Thnks fr th Mmrs,Fall Out Boy,Infinity On High,82,spotify:track:3Zwu2K0Qa5sT6teCCHPShP
2TfSHkHiFO4gRztVIkggkE,"Sugar, We're Goin Down",Fall Out Boy,From Under The Cork Tree,81,spotify:track:2TfSHkHiFO4gRztVIkggkE
0a7BloCiNzLDD9qSQHh5m7,"Dance, Dance",Fall Out Boy,From Under The Cork Tree,80,spotify:track:0a7BloCiNzLDD9qSQHh5m7
2E43WFS4rRc09za2r2GmZl,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,Save Rock And Roll,79,spotify:track:2E43WFS4rRc09za2r2GmZl
3Te8uLyit6X3ncNW8Fp3K2,Immortals,Fall Out Boy,American Beauty/American Psycho,78,spotify:track:3Te8uLyit6X3ncNW8Fp3K2
7jwDuO7UZvWs77KNj9HbvF,The Phoenix,Fall Out Boy,Save Rock And Roll,74,spotify:track:7jwDuO7UZvWs77KNj9HbvF
7Feaw9WAEREY0DUOSXJLOM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),75,spotify:track:7Feaw9WAEREY0DUOSXJLOM
1oagRT7LfpVlNJN6FSZDGp,"This Ain't A Scene, It's An Arms Race",Fall Out Boy,Infinity On High,74,spotify:track:1oagRT7LfpVlNJN6FSZDGp
7ewT0nLFkMD8ONbRibePr9,I Don't Care - Single Version,Fall Out Boy,Folie à Deux,65,spotify:track:7ewT0nLFkMD8ONbRibePr9
1rqqCSm0Qe4I9rUvWncaom,High Hopes,Panic! At The Disco,Pray for the Wicked,82,spotify:track:1rqqCSm0Qe4I9rUvWncaom
2DgdHcjWmO3qd50RzuBLgZ,House of Memories,Panic! At The Disco,Death of a Bachelor,81,spotify:track:2DgdHcjWmO3qd50RzuBLgZ
4bPQs0PHn4xbipzdPfn6du,I Write Sins Not Tragedies,Panic! At The Disco,A Fever You Can't Sweat Out,76,spotify:track:4bPQs0PHn4xbipzdPfn6du
2Rk4JlNc2TPmZe2af99d45,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,Lover,77,spotify:track:2Rk4JlNc2TPmZe2af99d45
5eB7w8UZJKjL5XmnC6Pctg,Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off,Panic! At The Disco,A Fever You Can't Sweat Out,70,spotify:track:5eB7w8UZJKjL5XmnC6Pctg
2fh3bZ8jZhMxOcfESE9nQY,Don't Threaten Me with a Good Time,Panic! At The Disco,Death of a Bachelor,71,spotify:track:2fh3bZ8jZhMxOcfESE9nQY
5rLi8B8qgk6qThwRnKHW2P,The Ballad of Mona Lisa,Panic! At The Disco,Vices & Virtues,71,spotify:track:5rLi8B8qgk6qThwRnKHW2P
3px2rAPu74ltbkf9eZsZ8h,Emperor's New Clothes,Panic! At The Disco,Death of a Bachelor,70,spotify:track:3px2rAPu74ltbkf9eZsZ8h
1BECwm5qkaBwlbfo4kpYx8,Death of a Bachelor,Panic! At The Disco,Death of a Bachelor,70,spotify:track:1BECwm5qkaBwlbfo4kpYx8
6od5hFv9IT5JHc7NEF9HRv,Victorious,Panic! At The Disco,Death of a Bachelor,70,spotify:track:6od5hFv9IT5JHc7NEF9HRv
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,Blurryface,88,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn
2Z8WuEywRWYTKe1NybPQEW,Ride,Twenty One Pilots,Blurryface,86,spotify:track:2Z8WuEywRWYTKe1NybPQEW
57yL3161hUMuw06zzzUCHi,Doubt,Twenty One Pilots,Blurryface,85,spotify:track:57yL3161hUMuw06zzzUCHi
6i0V12jOa3mr6uu4WYhUBr,Heathens,Twenty One Pilots,Heathens,84,spotify:track:6i0V12jOa3mr6uu4WYhUBr
1QJbDTZAO8rpGOMG4UahFM,The Line (from the series Arcane League of Legends),Arcane,Arcane League of Legends: Season 2 (Soundtrack from the Animated Series),79,spotify:track:1QJbDTZAO8rpGOMG4UahFM
0vsW1vAlNYiy9Y5briGT8Y,Doubt (demo),Twenty One Pilots,Doubt (demo),80,spotify:track:0vsW1vAlNYiy9Y5briGT8Y
3bnVBN67NBEzedqQuWrpP4,Tear in My Heart,Twenty One Pilots,Blurryface,79,spotify:track:3bnVBN67NBEzedqQuWrpP4
23OXdR7YuUBVWh5hSnYJau,Chlorine,Twenty One Pilots,Trench,77,spotify:track:23OXdR7YuUBVWh5hSnYJau
4bDIAWaOBGAAk95nyXI6zJ,Routines In The Night,Twenty One Pilots,Clancy,76,spotify:track:4bDIAWaOBGAAk95nyXI6zJ
1LAlLBTGBUO0MDA8IbSysd,Overcompensate,Twenty One Pilots,Clancy,73,spotify:track:1LAlLBTGBUO0MDA8IbSysd
0ee1DiZF94NSqqpG0XHUzH,Livin' On A Prayer,Bon Jovi,Slippery When Wet (Deluxe Edition),81,spotify:track:0ee1DiZF94NSqqpG0XHUzH
2TofEeQobQ9YoK7EFds698,You Give Love A Bad Name,Bon Jovi,Slippery When Wet (Deluxe Edition),78,spotify:track:2TofEeQobQ9YoK7EFds698
0v1XpBHnsbkCn7iJ9Ucr1l,It's My Life,Bon Jovi,Crush,83,spotify:track:0v1XpBHnsbkCn7iJ9Ucr1l
2RChe0r2cMoyOvuKobZy44,Always,Bon Jovi,Cross Road,80,spotify:track:2RChe0r2cMoyOvuKobZy44
1zng9uqqXoPkmU05nsAlsw,Bed Of Roses,Bon Jovi,Keep The Faith,78,spotify:track:1zng9uqqXoPkmU05nsAlsw
52m7IQitPjIy1PrULHhS9F,Wanted Dead Or Alive,Bon Jovi,Slippery When Wet (Deluxe Edition),71,spotify:track:52m7IQitPjIy1PrULHhS9F
0X1sqQ652p1sceKM2nJlIJ,Runaway,Bon Jovi,Bon Jovi,77,spotify:track:0X1sqQ652p1sceKM2nJlIJ
07HqIg8BnB1lJElnw2ZiSR,I'll Be There For You,Bon Jovi,New Jersey (Deluxe Edition),73,spotify:track:07HqIg8BnB1lJElnw2ZiSR
5hG7MlKPCqUgtdwROUbBRS,Now Or Never,Pitbull,Now Or Never,73,spotify:track:5hG7MlKPCqUgtdwROUbBRS
72hcFp4tYkd3dbNA9dZ3Pv,Bad Medicine,Bon Jovi,New Jersey (Deluxe Edition),72,spotify:track:72hcFp4tYkd3dbNA9dZ3Pv
1xsYj84j7hUDDnTTerGWlH,Dream On,Aerosmith,Aerosmith,85,spotify:track:1xsYj84j7hUDDnTTerGWlH
5qlJg0Wbj3sslxfwiaRNpq,"I Don't Want To Miss A Thing - From ""Armageddon"" Soundtrack",Aerosmith,I Don't Want To Miss A Thing EP,79,spotify:track:5qlJg0Wbj3sslxfwiaRNpq
3QxKpdTB8ZSFn8MGeCCpsQ,Crazy,Aerosmith,Get A Grip,78,spotify:track:3QxKpdTB8ZSFn8MGeCCpsQ
73TxYZd0lBCVRrHawrAglA,Sweet Emotion,Aerosmith,Toys In The Attic,78,spotify:track:73TxYZd0lBCVRrHawrAglA
4JfuiOWlWCkjP6OKurHjSn,Walk This Way,Aerosmith,Toys In The Attic,77,spotify:track:4JfuiOWlWCkjP6OKurHjSn
4t1fWWJQs5V9YErfsrDslC,Cryin',Aerosmith,Get A Grip,75,spotify:track:4t1fWWJQs5V9YErfsrDslC
6gQUbFwwdYXlKdmqRoWKJe,Dude (Looks Like A Lady),Aerosmith,Permanent Vacation,71,spotify:track:6gQUbFwwdYXlKdmqRoWKJe
60a5c4dDARPsksClcom0OD,Amazing,Aerosmith,Get A Grip,70,spotify:track:60a5c4dDARPsksClcom0OD
5fMwvrqujbQjUxcNPcYrUF,Janie's Got A Gun,Aerosmith,Big Ones,68,spotify:track:5fMwvrqujbQjUxcNPcYrUF
3kfXUGIdBNpyr2gBvU3Guj,Angel,Aerosmith,Permanent Vacation,66,spotify:track:3kfXUGIdBNpyr2gBvU3Guj
5RKQ5NdjSh2QzD4MaunT91,Don't Stop Believin' (2022 Remaster),Journey,Escape (2022 Remaster),88,spotify:track:5RKQ5NdjSh2QzD4MaunT91
1pTw2cNrp9L3esxLAvWnN2,Separate Ways (Worlds Apart) [2023 Remaster],Journey,Frontiers (2023 Remaster),77,spotify:track:1pTw2cNrp9L3esxLAvWnN2
71SvEDmsOwIWw1IozsZoMA,Any Way You Want It,Journey,Departure,76,spotify:track:71SvEDmsOwIWw1IozsZoMA
0l5TpsCL1ObiTEsHeWA0by,Faithfully (2023 Remaster),Journey,Frontiers (2023 Remaster),74,spotify:track:0l5TpsCL1ObiTEsHeWA0by
4KWzsYmXYYbTjb4tYxulvd,Who's Crying Now (2022 Remaster),Journey,Escape (2022 Remaster),72,spotify:track:4KWzsYmXYYbTjb4tYxulvd
29vqBtjJTBLS1f8dKJS4Ht,Open Arms (2022 Remaster),Journey,Escape (2022 Remaster),71,spotify:track:29vqBtjJTBLS1f8dKJS4Ht
215wUTQQUo2PElJFEFoB0d,Wheel in the Sky,Journey,Infinity,71,spotify:track:215wUTQQUo2PElJFEFoB0d
7EHmKkyAr6MZv5Y2FdZbXw,Lights,Journey,Infinity,66,spotify:track:7EHmKkyAr6MZv5Y2FdZbXw
0VQ0n5gMgJLNixG8BfWBT5,"Lovin', Touchin', Squeezin'",Journey,Evolution,64,spotify:track:0VQ0n5gMgJLNixG8BfWBT5
5LyFTf7KMD3CsRA7B5gzEm,Stone in Love (2022 Remaster),Journey,Escape (2022 Remaster),64,spotify:track:5LyFTf7KMD3CsRA7B5gzEm
0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,Fleetwood Mac,Rumours (Super Deluxe),90,spotify:track:0ofHAoxe9vBkTCp2UQIavz
5e9TFTbltYBg2xThimr0rU,The Chain - 2004 Remaster,Fleetwood Mac,Rumours (Super Deluxe),86,spotify:track:5e9TFTbltYBg2xThimr0rU
254bXAqt3zP6P50BdQvEsq,Everywhere - 2017 Remaster,Fleetwood Mac,Tango In the Night (Deluxe Edition),84,spotify:track:254bXAqt3zP6P50BdQvEsq
07GvNcU1WdyZJq3XxP0kZa,Go Your Own Way - 2004 Remaster,Fleetwood Mac,Rumours,82,spotify:track:07GvNcU1WdyZJq3XxP0kZa
5ihS6UUlyQAfmp48eSkxuQ,Landslide,Fleetwood Mac,Fleetwood Mac,81,spotify:track:5ihS6UUlyQAfmp48eSkxuQ
4nZi6XNe36Ut4Nij3IQ1yC,Silver Springs - 2004 Remaster,Fleetwood Mac,Rumours (Super Deluxe),80,spotify:track:4nZi6XNe36Ut4Nij3IQ1yC
4CoSCPlKNrWli7E5kFtbcl,Little Lies - 2017 Remaster,Fleetwood Mac,Tango In the Night (Deluxe Edition),79,spotify:track:4CoSCPlKNrWli7E5kFtbcl
05oETzWbd4SI33qK2gbJfR,Rhiannon,Fleetwood Mac,Fleetwood Mac,78,spotify:track:05oETzWbd4SI33qK2gbJfR
19Ym5Sg0YyOCa6ao21bdoG,Gypsy,Fleetwood Mac,Greatest Hits,79,spotify:track:19Ym5Sg0YyOCa6ao21bdoG
4bEb3KE4mSKlTFjtWJQBqO,Don't Stop - 2004 Remaster,Fleetwood Mac,Rumours,76,spotify:track:4bEb3KE4mSKlTFjtWJQBqO
63T7DJ1AFDD6Bn8VzG6JE8,"Paint It, Black",The Rolling Stones,Aftermath,84,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8
7HKez549fwJQDzx3zLjHKC,Start Me Up - Remastered 2009,The Rolling Stones,Tattoo You (2009 Re-Mastered),80,spotify:track:7HKez549fwJQDzx3zLjHKC
2PzU4IB8Dr6mxV3lHuaG34,(I Can't Get No) Satisfaction - Mono,The Rolling Stones,Out Of Our Heads,79,spotify:track:2PzU4IB8Dr6mxV3lHuaG34
6H3kDe7CGoWYBabAeVWGiD,Gimme Shelter,The Rolling Stones,Let It Bleed,79,spotify:track:6H3kDe7CGoWYBabAeVWGiD
77oU2rjC5XbjQfNe3bD6so,Beast Of Burden - Remastered 1994,The Rolling Stones,Some Girls,79,spotify:track:77oU2rjC5XbjQfNe3bD6so
1Ud6moTC0KyXMq1Oxfien0,Sympathy For The Devil - 50th Anniversary Edition,The Rolling Stones,Beggars Banquet (50th Anniversary Edition),76,spotify:track:1Ud6moTC0KyXMq1Oxfien0
3hJLKtTpgct9Y9wKww0BiR,Miss You - Remastered,The Rolling Stones,Some Girls,77,spotify:track:3hJLKtTpgct9Y9wKww0BiR
1GcVa4jFySlun4jLSuMhiq,Angie - Remastered 2009,The Rolling Stones,Goats Head Soup (Remastered 2009),76,spotify:track:1GcVa4jFySlun4jLSuMhiq
52dm9op3rbfAkc1LGXgipW,Wild Horses - 2009 Mix,The Rolling Stones,Sticky Fingers (Remastered),74,spotify:track:52dm9op3rbfAkc1LGXgipW
6lFZbCc7pn6Lme1NP7qQqQ,You Can't Always Get What You Want,The Rolling Stones,Let It Bleed,71,spotify:track:6lFZbCc7pn6Lme1NP7qQqQ
3qiyyUfYe7CRYLucrPmulD,Baba O'Riley,The Who,Who's Next (Deluxe Edition),78,spotify:track:3qiyyUfYe7CRYLucrPmulD
0cKk8BKEi7zXbdrYdyqBP5,Behind Blue Eyes,The Who,Who's Next (Deluxe Edition),72,spotify:track:0cKk8BKEi7zXbdrYdyqBP5
0LN5gIsS5tQSmRzQrHSaTR,Eminence Front,The Who,It's Hard,71,spotify:track:0LN5gIsS5tQSmRzQrHSaTR
0cJPLFrlV7TTCyPLupHzcH,Won't Get Fooled Again - Original Album Version,The Who,Who's Next (Deluxe Edition),67,spotify:track:0cJPLFrlV7TTCyPLupHzcH
6LbbHFEajG9e4m0G3L47c4,Pinball Wizard,The Who,Tommy,68,spotify:track:6LbbHFEajG9e4m0G3L47c4
23IJ5wLRhEZ9DOuia5mPiZ,Who Are You,The Who,Who Are You,67,spotify:track:23IJ5wLRhEZ9DOuia5mPiZ
4u9f8hqstB7iITDJNzKhQx,My Generation - Stereo Version,The Who,My Generation (Stereo Version),64,spotify:track:4u9f8hqstB7iITDJNzKhQx
788cNfvhhitTb5T8GORmqj,The Seeker - Original Single A-Side Mix,The Who,Who’s Next : Life House (Super Deluxe),59,spotify:track:788cNfvhhitTb5T8GORmqj
4Mqs0h95KAeNiGp7u4udlt,Love Reign O'er Me,The Who,Quadrophenia (Super Deluxe Edition),54,spotify:track:4Mqs0h95KAeNiGp7u4udlt
4lzNP52B3CfeVr2drfPh6X,Squeeze Box,The Who,The Who By Numbers (Expanded Edition),55,spotify:track:4lzNP52B3CfeVr2drfPh6X
4okLKeB83VLZFGGtrMQxpd,Under Pressure,Queen,Best of Bowie,51,spotify:track:4okLKeB83VLZFGGtrMQxpd
0pQskrTITgmCMyr85tb9qq,Starman - 2012 Remaster,David Bowie,The Rise and Fall of Ziggy Stardust and the Spiders from Mars (2012 Remaster),79,spotify:track:0pQskrTITgmCMyr85tb9qq
7Jh1bpe76CNTCgdgAdBw4Z,Heroes - 2017 Remaster,David Bowie,"""Heroes"" (2017 Remaster)",77,spotify:track:7Jh1bpe76CNTCgdgAdBw4Z
72Z17vmmeQKAg8bptWvpVG,Space Oddity - 2015 Remaster,David Bowie,David Bowie (aka Space Oddity) [2015 Remaster],74,spotify:track:72Z17vmmeQKAg8bptWvpVG
3ix6K4wZY29bCujrSznwFZ,Let's Dance - 2018 Remaster,David Bowie,Let's Dance (2018 Remaster),73,spotify:track:3ix6K4wZY29bCujrSznwFZ
2EC9IJj7g0mN1Q5VrZkiYY,Rebel Rebel - 2016 Remaster,David Bowie,Diamond Dogs (2016 Remaster),71,spotify:track:2EC9IJj7g0mN1Q5VrZkiYY
3gxEZXUjrNbl3TlSrTGbR5,Modern Love - 2018 Remaster,David Bowie,Let's Dance (2018 Remaster),71,spotify:track:3gxEZXUjrNbl3TlSrTGbR5
3ZE3wv8V3w2T2f7nOCjV0N,Life on Mars? - 2015 Remaster,David Bowie,Hunky Dory (2015 Remaster),71,spotify:track:3ZE3wv8V3w2T2f7nOCjV0N
6mib3N4E8PZHAGQ3xy7bho,Moonage Daydream - 2012 Remaster,David Bowie,The Rise and Fall of Ziggy Stardust and the Spiders from Mars (2012 Remaster),70,spotify:track:6mib3N4E8PZHAGQ3xy7bho
0LrwgdLsFaWh9VXIjBRe8t,Changes - 2015 Remaster,David Bowie,Hunky Dory (2015 Remaster),70,spotify:track:0LrwgdLsFaWh9VXIjBRe8t
1jDJFeK9x3OZboIAHsY9k2,I'm Still Standing,Elton John,Too Low For Zero,85,spotify:track:1jDJFeK9x3OZboIAHsY9k2
3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,Honky Chateau,84,spotify:track:3gdewACMIVMEWVbyb8O9sY
7HW5WIw7ZgZORCzUxv5gW5,Don't Go Breaking My Heart,Elton John,Rock Of The Westies,83,spotify:track:7HW5WIw7ZgZORCzUxv5gW5
38zsOOcu31XbbYj9BIPUF1,Your Song,Elton John,Elton John,81,spotify:track:38zsOOcu31XbbYj9BIPUF1
2TVxnKdb3tqe1nhQWwwZCO,Tiny Dancer,Elton John,Madman Across The Water,81,spotify:track:2TVxnKdb3tqe1nhQWwwZCO
5Wj1rJnCLpMHdLaxsFtJLs,Bennie And The Jets - Remastered 2014,Elton John,Goodbye Yellow Brick Road (Remastered),79,spotify:track:5Wj1rJnCLpMHdLaxsFtJLs
0e3yhVeNaTfKIWQRw9U9sY,Sacrifice,Elton John,Sleeping With The Past (Remastered with bonus tracks),78,spotify:track:0e3yhVeNaTfKIWQRw9U9sY
3lFwSDBCNo3CcN09UppUnm,Hold Me Closer,Elton John,The Lockdown Sessions,61,spotify:track:3lFwSDBCNo3CcN09UppUnm
4IRHwIZHzlHT1FQpRa5RdE,Goodbye Yellow Brick Road - Remastered 2014,Elton John,Goodbye Yellow Brick Road (Remastered),78,spotify:track:4IRHwIZHzlHT1FQpRa5RdE
4U45aEWtQhrm8A5mxPaFZ7,Vienna,Billy Joel,The Stranger (Legacy Edition),86,spotify:track:4U45aEWtQhrm8A5mxPaFZ7
5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl,Billy Joel,An Innocent Man,85,spotify:track:5zA8vzDGqPl2AzZkEYQGKh
70C4NyhjD5OZUMzvWZ3njJ,Piano Man,Billy Joel,Piano Man (Legacy Edition),83,spotify:track:70C4NyhjD5OZUMzvWZ3njJ
5RgFlk1fcClZd0Y4SGYhqH,She's Always a Woman,Billy Joel,The Stranger (Legacy Edition),82,spotify:track:5RgFlk1fcClZd0Y4SGYhqH
3Cx4yrFaX8CeHwBMReOWXI,We Didn't Start the Fire,Billy Joel,Storm Front,81,spotify:track:3Cx4yrFaX8CeHwBMReOWXI
4ZoBC5MhSEzuknIgAkBaoT,My Life,Billy Joel,52nd Street,79,spotify:track:4ZoBC5MhSEzuknIgAkBaoT
49MHCPzvMLXhRjDantBMVH,Just the Way You Are,Billy Joel,The Stranger (Legacy Edition),78,spotify:track:49MHCPzvMLXhRjDantBMVH
64UioB4Nmwgn2f4cbIpAkl,It's Still Rock and Roll to Me,Billy Joel,Glass Houses,74,spotify:track:64UioB4Nmwgn2f4cbIpAkl
1xOXXYh6lTW8laxlW7JP2J,Only the Good Die Young,Billy Joel,The Stranger (Legacy Edition),72,spotify:track:1xOXXYh6lTW8laxlW7JP2J
16GUMo6u3D2qo9a19AkYct,Movin' Out (Anthony's Song),Billy Joel,The Stranger (Legacy Edition),73,spotify:track:16GUMo6u3D2qo9a19AkYct
7FwBtcecmlpc1sLySPXeGE,Dancing In the Dark,Bruce Springsteen,Born In The U.S.A.,85,spotify:track:7FwBtcecmlpc1sLySPXeGE
3PzsbWSQdLCKDLxn7YZfkM,I'm On Fire,Bruce Springsteen,Born In The U.S.A.,79,spotify:track:3PzsbWSQdLCKDLxn7YZfkM
